地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
2,83,25,大阪市交通局,3号,大国町,四つ橋線,0,0
2,83,26,大阪市交通局,3号,花園町,四つ橋線,0,0
2,83,27,大阪市交通局,3号,岸里,四つ橋線,0,0
2,83,28,大阪市交通局,3号,玉出,四つ橋線,0,0
2,83,29,大阪市交通局,3号,北加賀屋,四つ橋線,0,0
2,83,2a,大阪市交通局,3号,住之江公園,四つ橋線,0,0
2,84,16,大阪市交通局,4号,コスモスクエア,中央線,0,0
2,84,17,大阪市交通局,4号,大阪港,中央線,0,0
2,84,18,大阪市交通局,4号,朝潮橋,中央線,0,0
2,84,19,大阪市交通局,4号,弁天町,中央線,0,0
2,84,1d,大阪市交通局,4号,九条,中央線,0,0
2,84,1f,大阪市交通局,4号,阿波座,中央線,0,0
2,84,21,大阪市交通局,4号,本町,中央線,0,0
2,84,22,大阪市交通局,4号,堺筋本町,中央線,0,0
2,84,24,大阪市交通局,4号,谷町四丁目,中央線,0,0
2,84,26,大阪市交通局,4号,森ノ宮,中央線,0,0
2,84,27,大阪市交通局,4号,緑橋,中央線,0,0
2,84,28,大阪市交通局,4号,深江橋,中央線,0,0
2,84,29,大阪市交通局,4号,高井田,中央線,0,0
2,84,2b,大阪市交通局,4号,長田,中央線,0,0
2,85,1b,大阪市交通局,5号,野田阪神,千日前線,0,0
2,85,1d,大阪市交通局,5号,玉川,千日前線,0,0
2,85,1f,大阪市交通局,5号,阿波座,千日前線,0,0
2,85,21,大阪市交通局,5号,西長堀,千日前線,0,0
2,85,23,大阪市交通局,5号,桜川,千日前線,0,0
2,85,24,大阪市交通局,5号,なんば,千日前線,0,0
2,85,25,大阪市交通局,5号,日本橋,千日前線,0,0
2,85,27,大阪市交通局,5号,谷町九丁目,千日前線,0,0
2,85,29,大阪市交通局,5号,鶴橋,千日前線,0,0
2,85,2a,大阪市交通局,5号,今里,千日前線,0,0
2,85,2b,大阪市交通局,5号,新深江,千日前線,0,0
2,85,2c,大阪市交通局,5号,小路,千日前線,0,0
2,85,2d,大阪市交通局,5号,北巽,千日前線,0,0
2,85,2e,大阪市交通局,5号,南巽,千日前線,0,0
2,86,1a,大阪市交通局,6号,天神橋筋六丁目,堺筋線,0,0
2,86,1c,大阪市交通局,6号,扇町,堺筋線,0,0
2,86,1e,大阪市交通局,6号,南森町,堺筋線,0,0
2,86,20,大阪市交通局,6号,北浜,堺筋線,0,0
2,86,22,大阪市交通局,6号,堺筋本町,堺筋線,0,0
2,86,24,大阪市交通局,6号,長堀橋,堺筋線,0,0
2,86,25,大阪市交通局,6号,日本橋,堺筋線,0,0
2,86,26,大阪市交通局,6号,恵美須町,堺筋線,0,0
2,86,28,大阪市交通局,6号,動物園前,堺筋線,0,0
2,86,2a,大阪市交通局,6号,天下茶屋,堺筋線,0,0
2,87,7,大阪市交通局,7号,門真南,長堀鶴見緑地線,0,0
2,87,8,大阪市交通局,7号,鶴見緑地,長堀鶴見緑地線,0,0
2,87,a,大阪市交通局,7号,横堤,長堀鶴見緑地線,0,0
2,87,b,大阪市交通局,7号,今福鶴見,長堀鶴見緑地線,0,0
2,87,c,大阪市交通局,7号,蒲生四丁目,長堀鶴見緑地線,0,0
2,87,e,大阪市交通局,7号,京橋,長堀鶴見緑地線,0,0
2,87,f,大阪市交通局,7号,大阪ビジネスパーク,長堀鶴見緑地線,0,0
2,87,11,大阪市交通局,7号,森ノ宮,長堀鶴見緑地線,0,0
2,87,12,大阪市交通局,7号,玉造,長堀鶴見緑地線,0,0
2,87,14,大阪市交通局,7号,谷町六丁目,長堀鶴見緑地線,0,0
2,87,15,大阪市交通局,7号,松屋町,長堀鶴見緑地線,0,0
2,87,16,大阪市交通局,7号,長堀橋,長堀鶴見緑地線,0,0
2,87,17,大阪市交通局,7号,心斎橋,長堀鶴見緑地線,0,0
2,87,19,大阪市交通局,7号,西大橋,長堀鶴見緑地線,0,0
2,87,1a,大阪市交通局,7号,西長堀,長堀鶴見緑地線,0,0
2,87,1b,大阪市交通局,7号,ドーム前千代崎,長堀鶴見緑地線,0,0
2,87,1c,大阪市交通局,7号,大正,長堀鶴見緑地線,0,0
2,88,7,大阪市交通局,8号,井高野,今里筋線,0,0
2,88,9,大阪市交通局,8号,瑞光四丁目,今里筋線,0,0
2,88,b,大阪市交通局,8号,だいどう豊里,今里筋線,0,0
2,88,d,大阪市交通局,8号,太子橋今市,今里筋線,0,0
2,88,f,大阪市交通局,8号,清水,今里筋線,0,0
2,88,11,大阪市交通局,8号,新森古市,今里筋線,0,0
2,88,13,大阪市交通局,8号,関目成育,今里筋線,0,0
2,88,15,大阪市交通局,8号,蒲生四丁目,今里筋線,0,0
2,88,17,大阪市交通局,8号,鴫野,今里筋線,0,0
2,88,19,大阪市交通局,8号,緑橋,今里筋線,0,0
2,88,1b,大阪市交通局,8号,今里,今里筋線,0,0
2,8a,93,京都市交通局,烏丸,国際会館,,0,0
2,8a,95,京都市交通局,烏丸,松ヶ崎,,0,0
2,8a,97,京都市交通局,烏丸,北山,,0,0
2,8a,98,京都市交通局,烏丸,北山,,0,0
2,8a,99,京都市交通局,烏丸,北大路,,0,0
2,8a,9a,京都市交通局,烏丸,鞍馬口,,0,0
2,8a,9c,京都市交通局,烏丸,今出川,,0,0
2,8a,9e,京都市交通局,烏丸,丸太町,,0,0
2,8a,9f,京都市交通局,烏丸,烏丸御池,,0,0
2,8a,a1,京都市交通局,烏丸,四条,,0,0
2,8a,a3,京都市交通局,烏丸,五条,,0,0
2,8a,a5,京都市交通局,烏丸,京都,,0,0
2,8a,a7,京都市交通局,烏丸,九条,,0,0
2,8a,a8,京都市交通局,烏丸,十条,,0,0
2,8a,a9,京都市交通局,烏丸,くいな橋,,0,0
2,8a,aa,京都市交通局,烏丸,竹田,,0,0
2,8b,93,京都市交通局,東西,六地蔵,,0,0
2,8b,95,京都市交通局,東西,石田,,0,0
2,8b,97,京都市交通局,東西,醍醐,,0,0
2,8b,99,京都市交通局,東西,小野,,0,0
2,8b,9b,京都市交通局,東西,椥辻,,0,0
2,8b,9d,京都市交通局,東西,東野,,0,0
2,8b,9f,京都市交通局,東西,山科,,0,0
2,8b,a1,京都市交通局,東西,御陵,,0,0
2,8b,a3,京都市交通局,東西,蹴上,,0,0
2,8b,a5,京都市交通局,東西,東山,,0,0
2,8b,a6,京都市交通局,東西,三条京阪,,0,0
2,8b,a7,京都市交通局,東西,京都市役所前,,0,0
2,8b,ab,京都市交通局,東西,二条城前,,0,0
2,8b,ac,京都市交通局,東西,二条,,0,0
2,8b,ae,京都市交通局,東西,西大路御池,,0,0
2,8b,b0,京都市交通局,東西,太秦天神川,,0,0
2,8c,16,大阪市交通局,南港ポートタウン,コスモスクエア,ニュートラム,0,0
2,8c,1a,大阪市交通局,南港ポートタウン,トレードセンター前,ニュートラム,0,0
2,8c,1c,大阪市交通局,南港ポートタウン,中ふ頭,ニュートラム,0,0
2,8c,1e,大阪市交通局,南港ポートタウン,ポートタウン西,ニュートラム,0,0
2,8c,20,大阪市交通局,南港ポートタウン,ポートタウン東,ニュートラム,0,0
2,8c,22,大阪市交通局,南港ポートタウン,フェリーターミナル,ニュートラム,0,0
2,8c,24,大阪市交通局,南港ポートタウン,南港東,ニュートラム,0,0
2,8c,26,大阪市交通局,南港ポートタウン,南港口,ニュートラム,0,0
2,8c,28,大阪市交通局,南港ポートタウン,平林,ニュートラム,0,0
2,8c,2a,大阪市交通局,南港ポートタウン,住之江公園,ニュートラム,0,0
2,8d,16,大阪港トランスポートシステム,テクノポート,コスモスクエア,移管により現在未利用,0,0
2,8d,17,大阪港トランスポートシステム,テクノポート,大阪港,移管により現在未利用,0,0
2,8e,16,大阪港トランスポートシステム,ニュートラムテクノポート,コスモスクエア,移管により現在未利用,0,0
2,8e,1a,大阪港トランスポートシステム,ニュートラムテクノポート,トレードセンター前,移管により現在未利用,0,0
2,8e,1c,大阪港トランスポートシステム,ニュートラムテクノポート,中ふ頭,移管により現在未利用,0,0
2,8f,43,神戸高速鉄道,東西,阪神三宮,,0,0
2,8f,44,神戸高速鉄道,東西,元町,,0,0
2,8f,46,神戸高速鉄道,東西,西元町,,0,0
2,8f,48,神戸高速鉄道,東西,高速神戸,,0,0
2,8f,49,神戸高速鉄道,東西,新開地,,0,0
2,8f,4b,神戸高速鉄道,東西,大開,,0,0
2,8f,4d,神戸高速鉄道,東西,高速長田,,0,0
2,8f,4f,神戸高速鉄道,東西,西代,,0,0
2,90,44,神戸高速鉄道,東西,阪急三宮,,0,0
2,90,46,神戸高速鉄道,東西,花隈,,0,0
2,90,48,阪急電鉄,阪急神戸高速,高速神戸,,0,0
2,90,49,阪急電鉄,阪急神戸高速,新開地,,0,0
2,91,4f,神戸高速鉄道,南北,湊川,,0,0
2,93,1,阪神電気鉄道,本,梅田,,0,0
2,93,3,阪神電気鉄道,本,福島,,0,0
2,93,5,阪神電気鉄道,本,野田,,0,0
2,93,7,阪神電気鉄道,本,淀川,,0,0
2,93,9,阪神電気鉄道,本,姫島,,0,0
2,93,b,阪神電気鉄道,本,千船,,0,0
2,93,d,阪神電気鉄道,本,杭瀬,,0,0
2,93,f,阪神電気鉄道,本,大物,,0,0
2,93,11,阪神電気鉄道,本,尼崎,,0,0
2,93,13,阪神電気鉄道,本,出屋敷,,0,0
2,93,15,阪神電気鉄道,本,尼崎センタープール前,,0,0
2,93,17,阪神電気鉄道,本,武庫川,,0,0
2,93,19,阪神電気鉄道,本,鳴尾,,0,0
2,93,1b,阪神電気鉄道,本,甲子園,,0,0
2,93,1d,阪神電気鉄道,本,久寿川,,0,0
2,93,1e,阪神電気鉄道,本,今津,,0,0
2,93,21,阪神電気鉄道,本,西宮,,0,0
2,93,23,阪神電気鉄道,本,香櫨園,,0,0
2,93,25,阪神電気鉄道,本,打出,,0,0
2,93,27,阪神電気鉄道,本,芦屋,,0,0
2,93,29,阪神電気鉄道,本,深江,,0,0
2,93,2b,阪神電気鉄道,本,青木,,0,0
2,93,2d,阪神電気鉄道,本,魚崎,,0,0
2,93,2f,阪神電気鉄道,本,住吉,,0,0
2,93,30,阪神電気鉄道,本,御影,,0,0
2,93,32,阪神電気鉄道,本,石屋川,,0,0
2,93,34,阪神電気鉄道,本,新在家,,0,0
2,93,36,阪神電気鉄道,本,大石,,0,0
2,93,37,阪神電気鉄道,本,西灘,,0,0
2,93,38,阪神電気鉄道,本,岩屋,,0,0
2,93,3a,阪神電気鉄道,本,春日野道,,0,0
2,93,3c,阪神電気鉄道,本,三宮,,0,0
2,93,3e,阪神電気鉄道,本,元町,,0,0
2,94,1,阪神電気鉄道,阪神なんば,大阪難波,,0,0
2,94,3,阪神電気鉄道,阪神なんば,桜川,,0,0
2,94,4,阪神電気鉄道,阪神なんば,桜川,,0,0
2,94,4,阪神電気鉄道,阪神なんば,ドーム前,,0,0
2,94,5,阪神電気鉄道,阪神なんば,九条,,0,0
2,94,7,阪神電気鉄道,西大阪,西九条,,0,0
2,94,8,阪神電気鉄道,西大阪,千鳥橋,,0,0
2,94,9,阪神電気鉄道,西大阪,伝法,,0,0
2,94,b,阪神電気鉄道,西大阪,福,,0,0
2,94,d,阪神電気鉄道,西大阪,出来島,,0,0
2,95,19,阪神電気鉄道,武庫川,東鳴尾,,0,0
2,95,1a,阪神電気鉄道,武庫川,洲先,,0,0
2,95,1b,阪神電気鉄道,武庫川,武庫川団地前,,0,0
2,9d,1,阪急電鉄,神戸本,梅田,,0,0
2,9d,3,阪急電鉄,神戸本,中津,,0,0
2,9d,5,阪急電鉄,神戸本,十三,,0,0
2,9d,7,阪急電鉄,神戸本,神崎川,,0,0
2,9d,a,阪急電鉄,神戸本,園田,,0,0
2,9d,d,阪急電鉄,神戸本,塚口,,0,0
2,9d,f,阪急電鉄,神戸本,武庫之荘,,0,0
2,9d,12,阪急電鉄,神戸本,西宮北口,,0,0
2,9d,14,阪急電鉄,神戸本,夙川,,0,0
2,9d,16,阪急電鉄,神戸本,芦屋川,,0,0
2,9d,18,阪急電鉄,神戸本,岡本,,0,0
2,9d,1a,阪急電鉄,神戸本,御影,,0,0
2,9d,1c,阪急電鉄,神戸本,六甲,,0,0
2,9d,1e,阪急電鉄,神戸本,王子公園,,0,0
2,9d,20,阪急電鉄,神戸本,春日野道,,0,0
2,9d,22,阪急電鉄,神戸本,三宮,,0,0
2,9d,22,阪急電鉄,神戸本,神戸三宮,,0,0
2,9e,1,阪急電鉄,宝塚本,梅田,,0,0
2,9e,3,阪急電鉄,宝塚本,中津,,0,0
2,9e,5,阪急電鉄,宝塚本,十三,,0,0
2,9e,7,阪急電鉄,宝塚本,三国,,0,0
2,9e,9,阪急電鉄,宝塚本,庄内,,0,0
2,9e,b,阪急電鉄,宝塚本,服部,,0,0
2,9e,b,阪急電鉄,宝塚本,服部天神,,0,0
2,9e,d,阪急電鉄,宝塚本,曽根,,0,0
2,9e,f,阪急電鉄,宝塚本,岡町,,0,0
2,9e,11,阪急電鉄,宝塚本,豊中,,0,0
2,9e,13,阪急電鉄,宝塚本,蛍池,,0,0
2,9e,15,阪急電鉄,宝塚本,石橋,,0,0
2,9e,17,阪急電鉄,宝塚本,池田,,0,0
2,9e,19,阪急電鉄,宝塚本,川西能勢口,,0,0
2,9e,1b,阪急電鉄,宝塚本,雲雀丘花屋敷,,0,0
2,9e,1d,阪急電鉄,宝塚本,山本,,0,0
2,9e,1f,阪急電鉄,宝塚本,中山,,0,0
2,9e,1f,阪急電鉄,宝塚本,中山観音,,0,0
2,9e,21,阪急電鉄,宝塚本,売布神社,,0,0
2,9e,23,阪急電鉄,宝塚本,清荒神,,0,0
2,9e,25,阪急電鉄,宝塚本,宝塚,,0,0
2,9f,1,阪急電鉄,京都本,梅田,,0,0
2,9f,5,阪急電鉄,京都本,十三,,0,0
2,9f,7,阪急電鉄,京都本,南方,,0,0
2,9f,9,阪急電鉄,京都本,崇禅寺,,0,0
2,9f,b,阪急電鉄,京都本,淡路,,0,0
2,9f,d,阪急電鉄,京都本,上新庄,,0,0
2,9f,f,阪急電鉄,京都本,相川,,0,0
2,9f,11,阪急電鉄,京都本,正雀,,0,0
2,9f,12,阪急電鉄,京都本,摂津市,,0,0
2,9f,14,阪急電鉄,京都本,南茨木,,0,0
2,9f,16,阪急電鉄,京都本,茨木市,,0,0
2,9f,18,阪急電鉄,京都本,総持寺,,0,0
2,9f,1a,阪急電鉄,京都本,富田,,0,0
2,9f,1d,阪急電鉄,京都本,高槻市,,0,0
2,9f,20,阪急電鉄,京都本,上牧,,0,0
2,9f,22,阪急電鉄,京都本,水無瀬,,0,0
2,9f,24,阪急電鉄,京都本,大山崎,,0,0
2,9f,26,阪急電鉄,京都本,西山天王山,,0,0
2,9f,27,阪急電鉄,京都本,長岡天神,,0,0
2,9f,29,阪急電鉄,京都本,西向日,,0,0
2,9f,2b,阪急電鉄,京都本,東向日,,0,0
2,9f,2c,阪急電鉄,京都本,洛西口,,0,0
2,9f,2d,阪急電鉄,京都本,桂,,0,0
2,9f,2d,阪急電鉄,京都本,桂,,0,0
2,9f,2f,阪急電鉄,京都本,西京極,,0,0
2,9f,31,阪急電鉄,京都本,西院,,0,0
2,9f,33,阪急電鉄,京都本,大宮,,0,0
2,9f,35,阪急電鉄,京都本,烏丸,,0,0
2,9f,37,阪急電鉄,京都本,河原町,,0,0
2,a0,d,阪急電鉄,伊丹,塚口,,0,0
2,a0,f,阪急電鉄,伊丹,稲野,,0,0
2,a0,11,阪急電鉄,伊丹,新伊丹,,0,0
2,a0,13,阪急電鉄,伊丹,伊丹,,0,0
2,a1,e,阪急電鉄,今津,今津,,0,0
2,a1,10,阪急電鉄,今津,阪神国道,,0,0
2,a1,12,阪急電鉄,今津,西宮北口,,0,0
2,a1,14,阪急電鉄,今津,門戸厄神,,0,0
2,a1,16,阪急電鉄,今津,甲東園,,0,0
2,a1,18,阪急電鉄,今津,仁川,,0,0
2,a1,1a,阪急電鉄,今津,小林,,0,0
2,a1,1c,阪急電鉄,今津,逆瀬川,,0,0
2,a1,1e,阪急電鉄,今津,宝塚南口,,0,0
2,a1,20,阪急電鉄,今津,宝塚,,0,0
2,a2,14,阪急電鉄,甲陽,夙川,,0,0
2,a2,16,阪急電鉄,甲陽,苦楽園口,,0,0
2,a2,18,阪急電鉄,甲陽,甲陽園,,0,0
2,a3,15,阪急電鉄,箕面,石橋,,0,0
2,a3,17,阪急電鉄,箕面,桜井,,0,0
2,a3,19,阪急電鉄,箕面,牧落,,0,0
2,a3,1b,阪急電鉄,箕面,箕面,,0,0
2,a4,7,阪急電鉄,千里,天神橋筋六丁目,,0,0
2,a4,9,阪急電鉄,千里,柴島,,0,0
2,a4,b,阪急電鉄,千里,淡路,,0,0
2,a4,d,阪急電鉄,千里,下新庄,,0,0
2,a4,f,阪急電鉄,千里,吹田,,0,0
2,a4,11,阪急電鉄,千里,豊津,,0,0
2,a4,13,阪急電鉄,千里,関大前,,0,0
2,a4,15,阪急電鉄,千里,千里山,,0,0
2,a4,17,阪急電鉄,千里,南千里,,0,0
2,a4,19,阪急電鉄,千里,山田,,0,0
2,a4,1b,阪急電鉄,千里,北千里,,0,0
2,a5,2d,阪急電鉄,嵐山,桂,,0,0
2,a5,2f,阪急電鉄,嵐山,上桂,,0,0
2,a5,31,阪急電鉄,嵐山,松尾,,0,0
2,a5,31,阪急電鉄,嵐山,松尾大社,,0,0
2,a5,33,阪急電鉄,嵐山,嵐山,,0,0
2,ab,1,大阪高速鉄道,大阪モノレール,大阪空港,大阪モノレール,0,0
2,ab,3,大阪高速鉄道,大阪モノレール,蛍池,大阪モノレール,0,0
2,ab,5,大阪高速鉄道,大阪モノレール,柴原,大阪モノレール,0,0
2,ab,7,大阪高速鉄道,大阪モノレール,少路,大阪モノレール,0,0
2,ab,9,大阪高速鉄道,大阪モノレール,千里中央,大阪モノレール,0,0
2,ab,b,大阪高速鉄道,大阪モノレール,山田,大阪モノレール,0,0
2,ab,d,大阪高速鉄道,大阪モノレール,万博記念公園,大阪モノレール,0,0
2,ab,f,大阪高速鉄道,大阪モノレール,宇野辺,大阪モノレール,0,0
2,ab,11,大阪高速鉄道,大阪モノレール,南茨木,大阪モノレール,0,0
2,ab,13,大阪高速鉄道,大阪モノレール,沢良宜,大阪モノレール,0,0
2,ab,15,大阪高速鉄道,大阪モノレール,摂津,大阪モノレール,0,0
2,ab,17,大阪高速鉄道,大阪モノレール,南摂津,大阪モノレール,0,0
2,ab,19,大阪高速鉄道,大阪モノレール,大日,大阪モノレール,0,0
2,ab,1b,大阪高速鉄道,大阪モノレール,門真市,大阪モノレール,0,0
2,ac,f,大阪高速鉄道,国際文化公園都市,公園東口,彩都線,0,0
2,ac,11,大阪高速鉄道,国際文化公園都市,阪大病院前,彩都線,0,0
2,ac,13,大阪高速鉄道,国際文化公園都市,豊川,彩都線,0,0
2,ac,15,大阪高速鉄道,国際文化公園都市,彩都西,彩都線,0,0
2,ad,19,能勢電鉄,妙見,川西能勢口,,0,0
2,ad,1b,能勢電鉄,妙見,絹延橋,,0,0
2,ad,1d,能勢電鉄,妙見,滝山,,0,0
2,ad,1f,能勢電鉄,妙見,鶯の森,,0,0
2,ad,21,能勢電鉄,妙見,鼓滝,,0,0
2,ad,23,能勢電鉄,妙見,多田,,0,0
2,ad,25,能勢電鉄,妙見,平野,,0,0
2,ad,27,能勢電鉄,妙見,一の鳥居,,0,0
2,ad,29,能勢電鉄,妙見,畦野,,0,0
2,ad,2b,能勢電鉄,妙見,山下,,0,0
2,ad,2d,能勢電鉄,妙見,笹部,,0,0
2,ad,2f,能勢電鉄,妙見,光風台,,0,0
2,ad,30,能勢電鉄,妙見,ときわ台,,0,0
2,ad,32,能勢電鉄,妙見,妙見口,,0,0
2,ae,2b,能勢電鉄,日生,山下,,0,0
2,ae,2f,能勢電鉄,日生,日生中央,,0,0
2,b1,1,南海電気鉄道,南海,難波,,0,0
2,b1,3,南海電気鉄道,南海,今宮戎,,0,0
2,b1,5,南海電気鉄道,南海,新今宮,,0,0
2,b1,7,南海電気鉄道,南海,萩ノ茶屋,,0,0
2,b1,9,南海電気鉄道,南海,天下茶屋,,0,0
2,b1,b,南海電気鉄道,南海,岸里玉出,,0,0
2,b1,f,南海電気鉄道,南海,粉浜,,0,0
2,b1,11,南海電気鉄道,南海,住吉大社,,0,0
2,b1,13,南海電気鉄道,南海,住ノ江,,0,0
2,b1,15,南海電気鉄道,南海,七道,,0,0
2,b1,17,南海電気鉄道,南海,堺,,0,0
2,b1,19,南海電気鉄道,南海,湊,,0,0
2,b1,1b,南海電気鉄道,南海,石津川,,0,0
2,b1,1d,南海電気鉄道,南海,諏訪ノ森,,0,0
2,b1,1f,南海電気鉄道,南海,浜寺公園,,0,0
2,b1,21,南海電気鉄道,南海,羽衣,,0,0
2,b1,23,南海電気鉄道,南海,高石,,0,0
2,b1,25,南海電気鉄道,南海,北助松,,0,0
2,b1,27,南海電気鉄道,南海,松ノ浜,,0,0
2,b1,29,南海電気鉄道,南海,泉大津,,0,0
2,b1,2b,南海電気鉄道,南海,忠岡,,0,0
2,b1,2d,南海電気鉄道,南海,春木,,0,0
2,b1,2f,南海電気鉄道,南海,和泉大宮,,0,0
2,b1,31,南海電気鉄道,南海,岸和田,,0,0
2,b1,33,南海電気鉄道,南海,蛸地蔵,,0,0
2,b1,35,南海電気鉄道,南海,貝塚,,0,0
2,b1,37,南海電気鉄道,南海,二色浜,,0,0
2,b1,39,南海電気鉄道,南海,鶴原,,0,0
2,b1,3b,南海電気鉄道,南海,井原里,,0,0
2,b1,3d,南海電気鉄道,南海,泉佐野,,0,0
2,b1,3f,南海電気鉄道,南海,羽倉崎,,0,0
2,b1,41,南海電気鉄道,南海,吉見ノ里,,0,0
2,b1,43,南海電気鉄道,南海,岡田浦,,0,0
2,b1,45,南海電気鉄道,南海,樽井,,0,0
2,b1,47,南海電気鉄道,南海,尾崎,,0,0
2,b1,49,南海電気鉄道,南海,鳥取ノ荘,,0,0
2,b1,4b,南海電気鉄道,南海,箱作,,0,0
2,b1,4d,南海電気鉄道,南海,淡輪,,0,0
2,b1,4f,南海電気鉄道,南海,みさき公園,,0,0
2,b1,51,南海電気鉄道,南海,孝子,,0,0
2,b1,52,南海電気鉄道,南海,和歌山大学前,,0,0
2,b1,53,南海電気鉄道,南海,紀ノ川,,0,0
2,b1,55,南海電気鉄道,南海,和歌山市,,0,0
2,b1,5d,南海電気鉄道,和歌山港,和歌山港,,0,0
2,b2,1,南海電気鉄道,汐見橋,汐見橋,,0,0
2,b2,3,南海電気鉄道,汐見橋,芦原町,,0,0
2,b2,5,南海電気鉄道,汐見橋,木津川,,0,0
2,b2,7,南海電気鉄道,汐見橋,津守,,0,0
2,b2,9,南海電気鉄道,汐見橋,西天下茶屋,,0,0
2,b2,b,南海電気鉄道,高野,岸里玉出,,0,0
2,b2,d,南海電気鉄道,高野,帝塚山,,0,0
2,b2,f,南海電気鉄道,高野,住吉東,,0,0
2,b2,11,南海電気鉄道,高野,沢ノ町,,0,0
2,b2,13,南海電気鉄道,高野,我孫子前,,0,0
2,b2,15,南海電気鉄道,高野,浅香山,,0,0
2,b2,17,南海電気鉄道,高野,堺東,,0,0
2,b2,19,南海電気鉄道,高野,三国ヶ丘,,0,0
2,b2,1b,南海電気鉄道,高野,百舌鳥八幡,,0,0
2,b2,1d,南海電気鉄道,高野,中百舌鳥,,0,0
2,b2,1f,南海電気鉄道,高野,白鷺,,0,0
2,b2,21,南海電気鉄道,高野,初芝,,0,0
2,b2,23,南海電気鉄道,高野,萩原天神,,0,0
2,b2,25,南海電気鉄道,高野,北野田,,0,0
2,b2,27,南海電気鉄道,高野,狭山,,0,0
2,b2,29,南海電気鉄道,高野,大阪狭山市,,0,0
2,b2,2b,南海電気鉄道,高野,金剛,,0,0
2,b2,2d,南海電気鉄道,高野,滝谷,,0,0
2,b2,2f,南海電気鉄道,高野,千代田,,0,0
2,b2,31,南海電気鉄道,高野,河内長野,,0,0
2,b2,33,南海電気鉄道,高野,三日市町,,0,0
2,b2,34,南海電気鉄道,高野,美加の台,,0,0
2,b2,35,南海電気鉄道,高野,千早口,,0,0
2,b2,37,南海電気鉄道,高野,天見,,0,0
2,b2,39,南海電気鉄道,高野,紀見峠,,0,0
2,b2,3a,南海電気鉄道,高野,林間田園都市,,0,0
2,b2,3b,南海電気鉄道,高野,御幸辻,,0,0
2,b2,3d,南海電気鉄道,高野,橋本,,0,0
2,b2,3f,南海電気鉄道,高野,紀伊清水,,0,0
2,b2,41,南海電気鉄道,高野,学文路,,0,0
2,b2,43,南海電気鉄道,高野,九度山,,0,0
2,b2,45,南海電気鉄道,高野,高野下,,0,0
2,b2,47,南海電気鉄道,高野,下古沢,,0,0
2,b2,49,南海電気鉄道,高野,上古沢,,0,0
2,b2,4b,南海電気鉄道,高野,紀伊細川,,0,0
2,b2,4d,南海電気鉄道,高野,紀伊神谷,,0,0
2,b2,4f,南海電気鉄道,高野,極楽橋,,0,0
2,b2,51,南海電気鉄道,鋼索,高野山,,0,0
2,b3,57,南海電気鉄道,貴志川,和歌山,廃止,0,0
2,b3,57,和歌山電鐵,貴志川,和歌山,,0,0
2,b3,6f,南海電気鉄道,貴志川,貴志,廃止,0,0
2,b4,55,南海電気鉄道,加太,東松江,,0,0
2,b4,57,南海電気鉄道,加太,中松江,,0,0
2,b4,59,南海電気鉄道,加太,八幡前,,0,0
2,b4,5b,南海電気鉄道,加太,西ノ庄,,0,0
2,b4,5d,南海電気鉄道,加太,二里ヶ浜,,0,0
2,b4,5f,南海電気鉄道,加太,磯ノ浦,,0,0
2,b4,61,南海電気鉄道,加太,加太,,0,0
2,b5,51,南海電気鉄道,多奈川,深日町,,0,0
2,b5,53,南海電気鉄道,多奈川,深日港,,0,0
2,b5,55,南海電気鉄道,多奈川,多奈川,,0,0
2,b6,23,南海電気鉄道,高師浜,伽羅橋,,0,0
2,b6,25,南海電気鉄道,高師浜,高師浜,,0,0
2,b7,3,南海電気鉄道,空港,りんくうタウン,,0,0
2,b7,5,南海電気鉄道,空港,関西空港,,0,0
2,b8,1,阪堺電気軌道,阪堺,恵美須町,,0,0
2,b8,15,阪堺電気軌道,阪堺,東粉浜,,0,0
2,b8,17,阪堺電気軌道,阪堺,住吉,,0,0
2,b8,19,阪堺電気軌道,阪堺,住吉鳥居前,,0,0
2,b8,1f,阪堺電気軌道,阪堺,我孫子道,,0,0
2,b8,29,阪堺電気軌道,阪堺,妙国寺前,,0,0
2,b8,2b,阪堺電気軌道,阪堺,花田口,,0,0
2,b8,33,阪堺電気軌道,阪堺,御陵前,,0,0
2,b8,39,阪堺電気軌道,阪堺,船尾,,0,0
2,b8,3d,阪堺電気軌道,阪堺,浜寺駅前,,0,0
2,b9,7,阪堺電気軌道,上町,天王寺駅前,,0,0
2,b9,15,阪堺電気軌道,上町,帝塚山四丁目,,0,0
2,b9,17,阪堺電気軌道,上町,神ノ木,,0,0
2,ba,1d,大阪府都市開発,泉北高速鉄道,中百舌鳥,,0,0
2,ba,67,大阪府都市開発,泉北高速鉄道,深井,,0,0
2,ba,6b,大阪府都市開発,泉北高速鉄道,泉ヶ丘,,0,0
2,ba,6d,大阪府都市開発,泉北高速鉄道,栂・美木多,,0,0
2,ba,6f,大阪府都市開発,泉北高速鉄道,光明池,,0,0
2,ba,71,大阪府都市開発,泉北高速鉄道,和泉中央,,0,0
2,c2,1,水間鉄道,水間,貝塚,,0,0
2,c2,5,水間鉄道,水間,貝塚市役所前,,0,0
2,c2,7,水間鉄道,水間,近義の里,,0,0
2,c2,9,水間鉄道,水間,石才,,0,0
2,c2,b,水間鉄道,水間,清児,,0,0
2,c2,d,水間鉄道,水間,名越,,0,0
2,c2,f,水間鉄道,水間,森,,0,0
